enrollee_id,target
7422,0.19049821060488334
14564,0.057846843778494354
18967,0.10636851991933378
12862,0.16484372283649004
18021,0.1534125207082452
27748,0.36253366321542746
1683,0.08788449693286303
13043,0.0774150829832386
274,0.06664569522184606
30001,0.07092731216455656
19300,0.09545800262190263
25154,0.249962159622944
1387,0.07845944263344726
6261,0.12498174675633734
22427,0.07822363621828236
1348,0.07438855929678434
23959,0.15931528758273644
24455,0.05930482785679181
6441,0.2791676637036806
13576,0.027366318382605826
21421,0.09219277390719467
18542,0.04276007016368171
2303,0.0394242451792111
4541,0.10042086817082145
22275,0.06050141797182938
14004,0.18898663999298662
2246,0.11455993948102519
23304,0.21034639292908955
28181,0.11843128919885218
28971,0.10792929697882149
10488,0.38926676558893764
23594,0.18857815132902706
25132,0.03815860788200366
11381,0.09545478515168107
8885,0.11800923311149046
23577,0.0818621212990848
26207,0.05924126085566396
11901,0.26523892581751257
27544,0.03667424928247163
30808,0.0365566683673598
4629,0.08400481550908342
8110,0.05366757925516353
28621,0.20731646354063463
30647,0.10280360477022345
8427,0.0737878640149655
14577,0.23412712945107786
28792,0.1288177275611769
17562,0.194335126427742
22218,0.19184607052837635
4942,0.12025411537537996
29970,0.07569127314385528
5829,0.12072488581773319
4243,0.11544719018883272
7600,0.03391895182481584
16780,0.0662494896153527
4979,0.03433961432001442
4473,0.21877845581794322
13871,0.062345603398573195
5314,0.3227907162381732
20327,0.15899914120798486
29210,0.3151457966163812
10237,0.15961695911798118
26825,0.0830496595756322
32970,0.10235480095491237
13250,0.1179703444987474
7381,0.12211897122845787
30473,0.2295021960751012
9636,0.14209788619605165
31683,0.06149375405082606
19525,0.217735675967256
31584,0.0952167909090346
18901,0.18148354240711806
340,0.023284148443128403
28881,0.24025205240386868
29003,0.041013816820511015
23445,0.2450111760981234
19486,0.10868601178180116
26531,0.32971885462304074
15476,0.09803803189161824
8078,0.14574197498789865
9731,0.08125038063223976
5959,0.25234339829328256
10208,0.04176030442567185
11322,0.12633722790154356
1118,0.04437461762619015
15482,0.11079428643743054
14191,0.07224485627853121
31824,0.06614297793115904
9215,0.20751879953806535
17787,0.10585968466584195
18472,0.4893930776375217
1142,0.02591123748608095
26038,0.2599196053366914
31976,0.10172746054362061
17174,0.0239228316702865
819,0.2105232809554187
3189,0.10851737499827603
4734,0.1821721859162256
20936,0.1939570390695642
10966,0.177314022564605
21084,0.0731711853648585
3171,0.12994863410378485
2483,0.24588487361111033
14282,0.05407703311346963
5863,0.32285958308232227
32830,0.1923343226576154
3333,0.021086373570257933
16152,0.07239957341974035
9535,0.13258384026277
20776,0.10175371859272979
33351,0.11412889458469468
19444,0.20414572813865747
15447,0.07598777769166437
17912,0.04302727106100181
11109,0.07589888863705743
21309,0.06515946570642406
29469,0.12375536611607008
3648,0.050853341624130056
11115,0.04569858908751208
14807,0.07436704855647706
18390,0.19074232056680762
27682,0.06889552591829849
25516,0.09022849277697272
27042,0.07189502507171192
9707,0.46331996435298894
4098,0.07408793742111064
16288,0.09786603521227008
29114,0.22362171041467357
920,0.06557947389954759
7015,0.12368325028849797
32618,0.0923307732182551
23029,0.1190582607437433
1273,0.19263361469043128
1154,0.13251922723987172
3382,0.05670229509820897
22533,0.10583725196547217
16613,0.05684939416044818
10591,0.27542878400016124
11702,0.14029983012082975
25036,0.09440519214433853
25908,0.07714597549648541
9328,0.09424931731347076
18570,0.16337881033619317
16377,0.09800073492343382
1918,0.2561296321824891
5016,0.11261953945970499
6799,0.08809954554837494
27432,0.042522712120253825
5084,0.09987341086237016
28274,0.06681078126808174
32752,0.033961998586036164
3515,0.05745055319060186
23754,0.5965782027370942
1062,0.07368331346519537
25454,0.03659501172865227
9996,0.08572571334368415
6373,0.06703531351613018
31597,0.0753779109889584
27118,0.07762917522235852
17264,0.20889849390961232
13980,0.16183185296712196
10147,0.15008939047466036
25488,0.033331958054291455
32686,0.29655690591145095
1493,0.1584427864438117
1843,0.0808605146637196
13780,0.07979652025685384
31797,0.2652802970303291
18719,0.16034892715520058
22422,0.1774424905743104
22859,0.04419345927335802
7547,0.11103447395945024
11759,0.0739722912674597
7582,0.09272120367602052
267,0.09460237801424709
11913,0.09023778507442369
7978,0.27498013197165827
27768,0.04390477332550407
27267,0.04308050331748665
11095,0.04818744720123036
8372,0.06486442415897711
5984,0.19376919189905054
30724,0.07827046196439594
12535,0.0726120451003792
7622,0.043762021718767655
26753,0.14930732395567942
9790,0.34771277237091835
16515,0.21421364779929566
8569,0.2811653307403582
7400,0.11595586083334158
1245,0.042665820273800135
18336,0.03962750483728247
24528,0.08231998598634642
1382,0.3553171278032523
24352,0.10559511055724198
32543,0.14304887509792544
17036,0.20104104471561257
18120,0.11850740976662842
22560,0.2679647509039761
704,0.07951313733186946
33324,0.030522844426287846
4329,0.12526051751441147
21971,0.07910742387110017
8995,0.10287971352967043
23607,0.10712530766371342
32701,0.047181084071564926
6962,0.10125511913332422
8127,0.02898498941312817
22658,0.1237004176631416
18934,0.13261755790681293
29583,0.06233755174134853
4796,0.06247957022704556
6116,0.03757911824627099
24703,0.0314862165392396
23219,0.07114109744669776
22799,0.06796835266164142
33160,0.02944900585675946
18986,0.08573345704979175
21327,0.11740619664621436
13680,0.030974654753372362
21825,0.08769791142870734
2721,0.19523267198001715
18425,0.21874924705372234
15408,0.0867866580452107
18326,0.3992224554657458
10658,0.28294377143208377
7070,0.06626329523734673
20876,0.0686068550134392
21114,0.2972979609734986
8472,0.03401199009683114
31563,0.058807702635952044
28846,0.11973415087434201
23053,0.10475264847490476
32028,0.09686581518503995
29784,0.07536838263082313
16997,0.0738359580753817
18355,0.24927260942951393
30847,0.06815850448447966
13841,0.4320450013816099
18197,0.061329921372855735
28060,0.12352153757673147
16197,0.06509215810378106
3471,0.044034244709350766
20009,0.06796885444504719
16602,0.10760576241246049
26534,0.09540678500598493
26089,0.1660780972504614
12502,0.08589142809941148
15073,0.021558675516208207
25259,0.05555060566511533
32479,0.12203044112429012
3963,0.12053448451109965
18314,0.023242659354947307
3736,0.22090727188291404
23637,0.10452910136345836
32876,0.05069229059383149
25338,0.07761990625629192
26816,0.16664629576733545
10071,0.06969699699998079
14710,0.09084435484405387
15111,0.15124882418628927
6487,0.2643618433720153
839,0.12440284520165354
14595,0.20349561828686183
23338,0.2574674187937809
793,0.08695178130291016
7619,0.13094898189053086
5086,0.015127571215990373
26231,0.08500411671550817
15727,0.050928370608554846
30631,0.07290898593947444
28466,0.0772424536609527
14801,0.03376917477502721
10950,0.07916681621001441
22709,0.08013561574230856
22876,0.13340950037304988
2343,0.11627909409400897
24009,0.3195893514521826
33140,0.19124941930018302
29717,0.08465391187425642
27130,0.20504010889673735
23368,0.14866769786984277
12526,0.10539920849820805
25760,0.31825199447066355
206,0.06944743621777248
6237,0.07314429093247507
29192,0.1684384601807723
8922,0.2971996994801708
19322,0.2760396958648593
23059,0.07895738265123735
10925,0.05343379869318202
7902,0.07135495391210425
23776,0.040269097019179086
8019,0.15351702320838148
24822,0.12246484207776624
21213,0.10071565212493352
6661,0.06787330619181292
20119,0.14682736212550665
4544,0.03782127426596115
19490,0.3078552243119345
14176,0.25715325660347543
18931,0.06312237193915729
22804,0.2341904637989078
14116,0.1076503180495628
260,0.050943293292512126
14057,0.059764708250363306
15512,0.1340774004728489
25751,0.09085841253396407
10837,0.08127604166090223
18591,0.07727451421512638
20682,0.06488183824927402
9041,0.023723140589607835
21208,0.12364582127011493
19564,0.11750693534040486
9228,0.10714487974234317
20175,0.10403029498057902
25702,0.11081469000495231
31835,0.40930427326184954
1546,0.06872215936836569
24412,0.1870414415002865
26171,0.044006066304247186
28167,0.05607494274365318
5291,0.02908918244534316
3101,0.07064730810799005
19558,0.069589739600825
23605,0.05961926183317736
13407,0.06712210385090449
6239,0.028849836577400787
5612,0.12437002466548255
4471,0.08876267104890136
27496,0.05784118791459938
17138,0.2326183916558585
1624,0.06675559402041747
6916,0.09190265460513487
15057,0.06274778068571872
10203,0.29043893231811513
2250,0.06190455639799263
20360,0.3166182941307797
11057,0.08710563292373528
25313,0.08731868543887886
10932,0.03326535792688851
9493,0.04730826072970349
21771,0.08731308927716376
14028,0.04420517372137447
9204,0.11847607619983307
4185,0.08522261514565149
25606,0.05991578769062525
16076,0.14692645665316684
23791,0.27720885729170625
13760,0.13341550375335143
1960,0.11208670325428043
26095,0.07696133617255559
33117,0.04638414352763997
6386,0.2084412101928962
2453,0.08867433868764439
24851,0.08634313727830348
12998,0.08417586461143767
30429,0.10292540694972958
807,0.06597894454644798
6743,0.08883829837154818
19514,0.24277786523923434
14829,0.4865488654749305
14480,0.07429037901822107
3943,0.3978676567350981
1983,0.3306235965491952
28766,0.053547320613471075
6591,0.07118530801346849
15963,0.16530377472884827
19921,0.10992721667709288
3395,0.2869934279002585
902,0.03954246931358422
3553,0.05282671199576954
5283,0.05079843307021888
28842,0.1655505590588415
603,0.10379452825319083
4671,0.2933772615849189
16661,0.03240151295700736
24803,0.17637062961940067
17449,0.01325259077973984
23709,0.0633847881479697
7123,0.16407340279937965
12569,0.08286145326438676
21568,0.07748632310792966
24889,0.1196447910909144
13958,0.02046421658433047
5663,0.09577238913694595
31319,0.1807412256588035
32844,0.03638631099743544
15909,0.05076702600457915
1447,0.08196735633658948
17578,0.1375057536242995
21302,0.07282866010399855
26283,0.10666436046202812
32418,0.07825972159855211
1168,0.09577194984388943
15284,0.03876597244635763
19018,0.22410013688699307
32809,0.2886672289900827
17198,0.15418348243576677
13139,0.1024033481145624
6741,0.10365029315707232
21445,0.2328006823004815
16987,0.060269787974525514
28244,0.09016206220595621
42,0.12283818306390722
11860,0.09270014985570471
14782,0.07740807383630074
16619,0.08233870180164266
17597,0.0901566318526845
7459,0.14399365279712822
2765,0.029483004587067166
23977,0.18475958715441862
26743,0.06125327263177316
13704,0.1089323236919367
17856,0.11653871997303113
6767,0.13053361578492828
4551,0.06999316820556885
5578,0.08602689284276899
31405,0.2280221997649716
21113,0.24080710054144686
32067,0.3192461516494501
4253,0.0494454777500509
13087,0.07038825378043645
32759,0.2133862385336779
6368,0.07287727262908855
28849,0.017090487153710796
32590,0.4467696834009255
23442,0.08532592621342817
10149,0.07385330043176927
11792,0.05981963977144085
10201,0.0332678170718831
31963,0.09203875436808445
10139,0.11127933091895713
19046,0.048902866725778565
22109,0.19073407692451963
3207,0.1075933982167143
19203,0.10389819449697235
14733,0.04963615393276976
2606,0.12017751926631805
24469,0.22242191730869124
22081,0.21296509236307445
32432,0.08841947829454147
5456,0.059811250399036564
27127,0.03676747808698427
16724,0.11222513466219076
3110,0.045769616224143085
19065,0.05909185055939435
21138,0.05996283664752019
10816,0.062348150805770726
7046,0.048700345978733316
7567,0.08811715364890285
12954,0.03467245896967823
14223,0.14201664808206008
10034,0.05527237213408852
28269,0.06934548665189254
32547,0.12219495804451506
18948,0.16146152837609043
28353,0.2095885462387938
17253,0.0679630045178812
7172,0.16474479296654196
23477,0.09255792400167623
30844,0.08558442258173697
20713,0.27812594659697326
2390,0.08429251811879869
22464,0.23714699222571056
18588,0.13981426617833623
2166,0.11828431970673964
32474,0.0833438204855377
8923,0.06566699989074345
9252,0.4601905839564031
32016,0.048467577640972315
32744,0.096239880151
4756,0.11505675865536696
6383,0.052174157892666696
30426,0.20429337852557652
10086,0.16309454633162843
6258,0.06625875674263713
4646,0.1853061037256512
11051,0.07558730716009723
1652,0.34154848098768303
20963,0.2684031302507333
12820,0.06801156359938518
8413,0.08416176413091397
23866,0.21187309567597476
9072,0.021955954217475766
8103,0.10231970365624538
16084,0.1039023410898173
7592,0.31926281028521963
5563,0.1568428388264985
30820,0.2497920105269007
12723,0.030104108853826073
31820,0.23663051640327662
25244,0.18956672576506375
13148,0.0740445930673225
4845,0.09348425350061221
26409,0.28615999440044865
158,0.2423589295097977
32041,0.3498920256835083
6600,0.12663845306285584
27930,0.11760187289052794
20867,0.10405025392798453
4429,0.0655370763518282
19340,0.04100863846887255
15522,0.05861905671176555
29954,0.1937124848145382
9377,0.03138524900202963
2812,0.12636634760226115
21714,0.04465992951297886
12010,0.2958638588842514
618,0.23972914234386025
18418,0.05419077161549604
20058,0.07808171033479691
9545,0.062983122425544
17361,0.040413724752722216
33024,0.08141013114886478
31154,0.09093043897752646
26258,0.23821562258354234
23460,0.13923712037274583
30985,0.7469168899065125
28872,0.09196446139266429
19324,0.06686298062690733
3282,0.0589306968248479
28158,0.05521775950963623
26943,0.06736704268264665
23816,0.1933776893160091
6929,0.09954223002408973
30746,0.06241994066678943
28487,0.09885371510519766
29963,0.1576795873973674
17181,0.12034792727695867
1541,0.06707543843182703
7220,0.1044216631534058
27396,0.02954405775119399
26469,0.055559733488912175
14220,0.059651402293371764
6150,0.2148952113777445
4737,0.025106641459750608
13032,0.0925443755174926
10334,0.1226183117744934
17450,0.17882602136158116
26807,0.12831012888602628
24578,0.3232248399849435
29158,0.14834041111760463
12916,0.14935317584930938
18490,0.0515281780191
12734,0.14276678059651413
21988,0.0960993873816636
20638,0.2890589880612822
30320,0.16607040523236147
9617,0.043582488245198794
7171,0.15150160394864054
23542,0.08431429870716389
23588,0.30716375668648854
16785,0.08383440949539825
18534,0.07694447520592558
4407,0.34930001956486706
6375,0.0702661967128411
8740,0.07036329072672534
8444,0.14303295267063354
26369,0.19456685130893706
11358,0.09072008420006983
14671,0.0685517806116223
24082,0.406218771064913
4850,0.13996697993464255
23986,0.27618777778149545
16237,0.41890850273528646
20355,0.21725243678650702
2298,0.15674795893088195
5639,0.027532710618352763
11520,0.10170563432284162
17545,0.05486058207251861
11974,0.18491354181339342
31876,0.09179417459062852
1839,0.09583991980664075
2592,0.05083513491429111
20428,0.28970788323520363
32316,0.031503277397373367
1800,0.09699170145335313
23928,0.14740530077699798
1204,0.12463824740937728
26470,0.08450214406635859
31895,0.2469889553286765
7444,0.2703879282799055
20545,0.07335429242075102
8289,0.13184177776030287
20851,0.12380535369949423
27338,0.37539462754161423
29539,0.028335547671714156
38,0.0945236328094875
32860,0.06371379864179094
29931,0.029197976982559895
5977,0.10381720497371588
19557,0.06621135157255585
26883,0.05088999121271815
25551,0.03399134137610568
25859,0.10475029095983318
17576,0.028010739786380023
26980,0.11445442998462473
3583,0.08970492268601904
25146,0.08854586826019482
5361,0.05164396430717654
1989,0.12540953339827426
7692,0.06975784795587298
19992,0.2800053872135788
18074,0.04864209177677177
4641,0.10398303767897579
10143,0.11037297815506723
4208,0.2365382319968951
623,0.07937827885423174
13738,0.06151044532603115
10877,0.04236943178109096
25816,0.0787449851334344
12199,0.09235306735886059
1006,0.31875894305724123
30593,0.23747694636747016
1197,0.12617018079424722
15304,0.08725614846668657
5345,0.02388807613465656
9198,0.15908267650496644
22510,0.2492736432677274
24791,0.07356850562818026
32943,0.059039466622437003
27348,0.04959757639280349
7401,0.11677033642469122
18004,0.1273648550141321
26893,0.026387637971150086
20279,0.049816749244544
18610,0.08195395385147305
27495,0.055101548809760786
27067,0.35242909289676355
12293,0.07902622365841455
20088,0.10994580122907967
22020,0.3705223170415363
27634,0.21361591729938467
30565,0.14303950017874267
6805,0.13228324989095472
20722,0.09770043477631793
6041,0.0635414683480934
3270,0.08161187444729245
25703,0.10769158308734054
17603,0.04621602948950207
25390,0.20564379175055167
15397,0.049163464213072834
4561,0.14071663280983668
5177,0.21405774040978703
24847,0.29442550231722353
1310,0.08501519583034162
28422,0.09636432287723225
10389,0.07834628371581417
27294,0.1194388037033546
33322,0.05863268075020911
22179,0.2780489115606254
7947,0.11083759135680528
25122,0.07792724331965263
11767,0.1632131626011829
192,0.09021200122927586
11896,0.21557825073559886
14666,0.31317064340831713
17171,0.0341449255143787
677,0.11162498416996613
3305,0.09092986160408816
13566,0.1884385322606134
17219,0.1533967701185642
26865,0.11681064984575708
14067,0.08515066389482724
2023,0.3754180039482835
14852,0.07639982259627215
11559,0.13940637217946325
17563,0.05531890603636554
13057,0.12691196450045206
7284,0.13554909289343264
14155,0.11117956687029192
8660,0.11931014930412435
29077,0.1346448650528751
18612,0.12637802720023167
22707,0.08049330237028358
5048,0.1629367368732387
18987,0.10844986232638368
4248,0.08080398626565981
30148,0.07203983881404331
5234,0.3381970053720084
14397,0.18373209716158875
27754,0.059951756897134875
24401,0.08729576607671875
30529,0.04054951285283183
18156,0.06701194914988386
2657,0.06673569198468705
24550,0.07970435085318911
7223,0.18503770096709943
11451,0.09151853914798326
24287,0.15876230066838803
13578,0.10731503871563088
22628,0.11563897716073375
14362,0.1196615059400549
21901,0.1894126055247684
8823,0.10978681301630043
1514,0.14467119463492276
30104,0.08963585715866587
8300,0.11976822529830589
23793,0.028838723059355864
6759,0.061935984852950265
25671,0.05090500005143706
26722,0.3208122534187439
28592,0.10038426016982327
4861,0.037395248624879626
14280,0.059348123610769646
17551,0.05084707143871017
8459,0.07399438005914341
483,0.06720603131211537
28734,0.08139631760008767
13301,0.04101549728228768
24176,0.07670431921298072
9716,0.09248091769598059
19952,0.04642020490105559
29892,0.09424784074959759
13660,0.1158899521734577
22732,0.04470405403726104
15823,0.33730955188374023
26399,0.28273055633961836
7652,0.15894760506131408
15488,0.05730712879691522
22426,0.07982474526921293
5025,0.10014129432355812
18036,0.0914976670957045
10342,0.10971881897661998
19501,0.135434858657567
29194,0.05461584320764493
26297,0.3011719889982345
18046,0.0691396710922706
17007,0.1292041980139223
10508,0.0457857917802374
2320,0.10630514740971006
32359,0.133898085821677
5033,0.15993402238654508
6077,0.09010215685909022
30067,0.12981252482488442
2898,0.043014266693899135
32772,0.3466352917444845
26956,0.0829928802874571
11735,0.09184674858591278
22228,0.18761019859298622
15907,0.05872869210869645
17019,0.1276192368636492
11136,0.03843452329789755
16605,0.11673131982975764
10802,0.07666657066654585
4521,0.17518691949936227
3254,0.040671269525224714
10573,0.015322125899368872
19133,0.0655510481149733
406,0.13404883608188206
11300,0.05438977254084728
4071,0.10931860332631427
5230,0.09684392394910195
6861,0.12206581803579339
2404,0.26046032464254487
22691,0.0708879300770924
19458,0.21686434980511135
24693,0.08300157133907698
27243,0.19341279132564304
32379,0.06560383476021105
29768,0.08196830327968642
32456,0.11652926992557722
23046,0.1320684519089026
22031,0.020653115521909897
11793,0.11018955992015504
29254,0.060560836702398306
26894,0.03791938737507916
1730,0.286339570158163
4300,0.06507853104854348
26821,0.14746077695970486
24554,0.06187859598839251
30286,0.07966146787572667
1136,0.04793293623423578
20825,0.1460854571058644
17618,0.14050115588082224
10277,0.06321439985351124
27215,0.10512147835705087
7653,0.19800399499860086
29212,0.09667688296610115
21214,0.07987168374533506
12592,0.08083682505062055
9388,0.08954378623404075
23331,0.15577194523828355
28797,0.09887857146235503
29983,0.03911711475511048
20039,0.26427957571426913
29579,0.1039864346492184
13247,0.3420951184501722
24648,0.16590534592621117
21653,0.05665708630729879
15168,0.09269488899970277
4790,0.20378103809270978
965,0.0651034400522192
22792,0.09448018673077714
21658,0.23267181061430245
31419,0.07058145967271401
31476,0.18702118360148226
4026,0.0781992439598637
21859,0.03600733438961068
10612,0.1673390836114793
13171,0.05872479249271892
12298,0.07417040213940541
6710,0.02872569837396457
15876,0.08360895932558358
9639,0.07118807267279754
23957,0.07603515447436426
32083,0.03644386482301328
446,0.04674465622588793
771,0.06079531796799746
7486,0.07370161230529046
7575,0.13074313099379617
11626,0.05101208528258495
32670,0.10565851907752932
26784,0.02641453548341393
20217,0.05068065430124266
17154,0.04818630046820175
56,0.10923291903657678
14018,0.22826817727947665
25326,0.06470132939563188
31418,0.09399350916650523
16205,0.07221915296490006
5625,0.15891426176386367
20783,0.18909528296871062
19610,0.16349728358230778
18703,0.12510235250636104
1003,0.07814733276203525
31455,0.2601380360979336
7820,0.08291519775631673
8598,0.21431845051232487
1377,0.011559215020425425
13475,0.051170973331422696
19093,0.03947758747044124
1256,0.04697046541995098
19271,0.047203506411064834
9799,0.0947447249393357
22679,0.026822704593525922
26828,0.08322307207857792
30479,0.08787044177970436
5235,0.15893918598871304
7114,0.142219075023468
20418,0.07364786725930818
21618,0.03441300889804358
9908,0.07695781902420216
1823,0.2604660286648089
30842,0.12166699870896727
12728,0.036489608075208235
1821,0.05389845496180651
15155,0.046822901769831005
18812,0.1864766930443956
22380,0.10004224041014086
8686,0.06950672758508247
24043,0.17762461059125292
19944,0.07359148377623927
26763,0.10047603741632177
30167,0.16541453584387278
3844,0.23346464372124381
33255,0.37839781588343774
14184,0.05872492331788463
18414,0.08048093124573584
3603,0.3642507316319199
26599,0.21605064350231812
23387,0.08965924639990881
11064,0.24971049148953775
17356,0.05595259807940171
377,0.08946086983640293
504,0.09203972607419225
13895,0.08547744454803753
16266,0.22293607556249828
10557,0.12795725066830813
27746,0.04411200774463511
21322,0.4254193577026445
26971,0.0637464667210126
4064,0.13722849735125686
15725,0.02538244391848998
32381,0.10458242315721694
23781,0.06180112087209035
31840,0.059167773449364656
17313,0.2797665003198893
26000,0.11663340759400577
16393,0.048390668446323025
32194,0.1075206316669668
13565,0.21954170246124183
4807,0.19997497480438933
14222,0.030043057791937212
11476,0.1028751978205751
9787,0.10041281213956389
14378,0.21712895454859163
2635,0.04901687089668476
28905,0.061389369514437256
22834,0.23556890944321446
13202,0.2714678283092464
3085,0.1505700430741624
11359,0.06823354866102302
31153,0.2854140075676403
12175,0.14531596931050472
14000,0.040845563173627114
29558,0.07691295280116232
984,0.09467264407140978
29474,0.08020514569536379
17933,0.07276732741664806
21779,0.17954497121435434
23196,0.1591732436642581
22678,0.08618225499494146
9178,0.05652159690093298
25331,0.2405821500602817
25013,0.06478510923371021
30555,0.21273714043831493
19505,0.08095959103888051
31772,0.09599218492775796
23619,0.13432257643842901
6086,0.12494130574724982
23321,0.38604057741348824
29831,0.05907950466891563
29452,0.10738909918735785
2673,0.04870564587188935
